ferramenta,taxa_abertura,flag_cobranca,flag_emoji,flag_exclamacao,flag_dinheiro,flag_fatura,flag_limite,flag_cashback,flag_nome,n_palavras,sentiment,sentimento,adjective,adposition,adverb,auxiliary,coordinating conjunction,determiner,interjection,noun,numeral,other,pronoun,proper noun,punctuation,space,subordinating conjunction,symbol,verb,cluster_hero,cluster_dbscan,cluster_dbscan_tsne,ano,dia,mes,dia_semana,hora
Salesforce,0.2506259900611432,0,1,0,0,0,0,0,0,8,0.0,bom,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12,0,3,2023,22,4,Saturday,12
Infobip,0.09730653338172061,1,0,1,0,0,0,0,0,3,0.0,neutro,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,12,2023,12,5,Friday,19
Infobip,0.08818629851552104,1,0,1,0,0,0,0,0,4,0.0,neutro,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,16.0,0,0,5,2023,15,3,Wednesday,13
Salesforce,0.21470820590024783,0,1,0,0,0,0,0,0,6,0.2023,neutro,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,12,0,3,2023,5,4,Wednesday,15
Infobip,0.09180667744655378,1,0,1,0,0,0,0,0,4,0.0,neutro,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,16.0,0,0,5,2023,10,3,Friday,16
Infobip,0.08865467566241213,1,1,0,0,0,0,0,0,5,-296,neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8,0,6,2023,10,4,Monday,17
Infobip,0.3767545051163633,0,1,0,0,0,1,0,0,5,0.0,neutro,42.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,42.0,14,0,7,2023,6,4,Thursday,18
Infobip,0.20991973888986348,0,1,0,0,0,0,0,0,9,0.2023,bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,12,0,3,2023,24,5,Wednesday,12
Salesforce,0.1612934764011439,0,0,0,0,0,0,0,0,4,0.0,neutro,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0,0,15,2023,24,4,Monday,19
Infobip,0.051851567817326034,1,0,0,0,0,0,0,0,4,0.0,bom,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,2,2023,2,5,Tuesday,18
Salesforce,0.17298299926197333,0,0,0,0,0,0,0,0,4,0.0,neutro,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2023,13,3,Monday,19
Infobip,0.2481598733676296,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0,0,8,2023,30,3,Thursday,14
Salesforce,0.12322182150216075,1,1,1,0,0,0,0,0,2,0.0,neutro,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8,0,6,2023,29,6,Thursday,19
Salesforce,0.40449854076084646,0,0,1,0,0,0,0,0,3,0.0,neutro,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,12,2023,23,7,Sunday,23
Infobip,0.08565563515986581,1,1,0,0,0,0,0,0,6,-296,neutro,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,8,0,6,2023,1,7,Saturday,18
Salesforce,0.1662770765155057,1,0,1,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,12,2022,14,11,Monday,12
Salesforce,0.12229688001778612,1,1,1,0,0,0,0,0,2,0.0,neutro,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8,0,6,2023,22,6,Thursday,19
Infobip,0.21201151878285582,0,0,1,0,1,0,0,0,7,-296,neutro,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0,0,0,2023,8,5,Monday,14
Salesforce,0.18338512480379368,0,0,1,0,0,0,1,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,4,2023,4,4,Tuesday,14
Infobip,0.33353997423277826,0,0,1,0,1,0,0,0,6,0.0,neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0,0,2,2023,20,4,Thursday,19
Salesforce,0.156606447007705,0,1,0,0,0,0,0,0,5,0.2023,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,12,0,3,2023,25,4,Tuesday,12
Infobip,0.19527799215532346,0,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,2023,19,7,Wednesday,18
Infobip,0.21058152673154393,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,8.0,12,0,3,2023,22,2,Wednesday,12
Infobip,0.08152036376401055,1,1,0,0,0,0,0,0,6,0.0,neutro,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,8,0,6,2023,12,4,Wednesday,17
Infobip,0.21161680654361048,0,1,0,0,0,0,0,0,9,0.2023,neutro,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,12,0,3,2023,24,5,Wednesday,12
Infobip,0.18207375855878102,0,0,1,0,0,0,0,0,3,0.0,neutro,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,2023,17,7,Monday,10
Salesforce,0.13440827917092193,0,0,0,0,0,0,0,0,8,0.2023,neutro,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,0,0,5,2023,6,7,Thursday,12
Infobip,0.08407524186149859,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,12,2023,16,5,Tuesday,12
Salesforce,0.22783889170150776,0,0,0,0,0,1,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.0,10,2,9,2023,13,7,Thursday,18
Infobip,0.2111880416183695,0,0,1,0,0,0,0,0,6,0.0,neutro,4.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,5,2023,16,3,Thursday,11
Infobip,0.11694969094542904,1,1,0,0,0,0,0,0,5,-296,neutro,38.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6,0,6,2023,30,5,Tuesday,16
Salesforce,0.30446128322365046,0,0,1,0,0,0,0,0,7,-296,neutro,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0,0,12,2022,29,12,Thursday,12
Salesforce,0.33218799789400516,0,0,0,0,0,0,0,0,6,0.0,neutro,3.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,14,2022,15,12,Thursday,17
Infobip,0.1960852168713679,0,1,0,0,0,0,1,0,5,0.0,neutro,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6,0,6,2023,8,6,Thursday,10
Salesforce,0.1888170840117063,0,1,0,0,1,0,0,0,8,0.0,neutro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,12,0,3,2023,25,4,Tuesday,12
Infobip,0.09915518008003557,1,1,0,0,0,0,0,0,5,-296,neutro,38.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6,0,6,2023,13,6,Tuesday,13
Infobip,0.18434267009178576,0,1,0,0,0,0,0,0,5,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12,0,3,2023,14,7,Friday,21
Salesforce,0.394442843617503,0,0,1,0,0,1,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12,0,3,2022,20,12,Tuesday,12
Salesforce,0.18639379735364167,0,0,1,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,15,2023,20,7,Thursday,18
Infobip,0.21711601048539264,0,0,1,0,1,0,0,0,7,-296,neutro,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0,0,0,2023,8,5,Monday,14
Infobip,0.08674065460190213,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,12,2023,23,5,Tuesday,16
Infobip,0.2116425762085769,0,1,1,0,0,0,0,0,9,0.0,neutro,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,6.0,6,0,6,2023,27,3,Monday,11
Infobip,0.08787321179947728,1,0,1,0,0,0,0,0,7,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,7,1,9,2023,15,3,Wednesday,14
Infobip,0.33788455562461156,0,0,0,0,0,1,0,0,4,0.0,neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0,3,2023,8,5,Monday,19
Infobip,0.2072062580662154,0,0,0,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,7,1,9,2023,12,3,Sunday,20
Infobip,0.4454391615262842,0,0,1,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,10.0,12,0,3,2023,4,5,Thursday,13
Salesforce,0.3528391264701791,0,0,0,0,0,1,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.0,10,2,9,2023,9,6,Friday,19
Infobip,0.22279552002597086,0,0,0,0,1,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0,0,2,2023,6,4,Thursday,12
Infobip,0.2205341301859592,0,1,0,0,0,0,0,0,8,0.2023,neutro,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12,0,3,2023,24,5,Wednesday,12
Infobip,0.21849926851316598,0,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2023,19,2,Sunday,17
Salesforce,0.1598783278901718,0,0,0,0,0,0,0,0,4,0.0,neutro,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0,0,15,2023,22,5,Monday,19
Infobip,0.08326671236512306,1,0,0,0,0,0,0,0,4,0.0,neutro,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,5,2023,25,4,Tuesday,14
Salesforce,0.25492171046607454,0,0,0,0,0,0,0,0,7,0.0,bom,0.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,6,0,6,2022,11,11,Friday,17
Salesforce,0.33348988025609916,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,5,2023,9,2,Thursday,16
Infobip,0.22265761445982077,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0,0,1,2023,25,5,Thursday,18
Infobip,0.0843340389954651,1,1,0,0,0,0,0,0,6,-296,neutro,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,8,0,6,2023,8,7,Saturday,18
Salesforce,0.15197204471731474,0,0,1,0,0,0,0,0,5,0.0,neutro,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2023,5,5,Friday,19
Infobip,0.09216664553512259,1,1,0,0,0,0,0,0,5,-296,neutro,38.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6,0,6,2023,4,7,Tuesday,13
Salesforce,0.36288711806539453,0,0,0,0,0,0,0,0,4,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,4,2022,27,12,Tuesday,14
Infobip,0.08915179708184683,1,1,0,0,0,0,0,0,5,0.0,neutro,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,6,0,6,2023,3,7,Monday,19
Salesforce,0.3636576364990801,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,31.0,0,0,0,2023,19,7,Wednesday,10
Infobip,0.15429681125363098,1,1,0,0,0,0,0,0,6,0.0,neutro,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,8,0,6,2023,11,4,Tuesday,17
Infobip,0.21285222377358304,0,1,0,0,0,0,0,0,8,0.2023,neutro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,12,0,3,2023,24,5,Wednesday,12
Infobip,0.2069473895964143,0,0,0,0,0,0,0,0,8,0.2023,neutro,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,0,0,5,2023,6,7,Thursday,12
Salesforce,0.27180990620651563,1,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0,0,1,2022,11,10,Tuesday,8
Infobip,0.08657352843446667,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,12,2023,17,4,Monday,18
Infobip,0.19906337009671293,0,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,2023,10,6,Saturday,10
Infobip,0.22885162280503768,0,0,1,0,1,0,0,0,7,-296,neutro,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0,0,0,2023,8,5,Monday,14
Salesforce,0.3541362162162162,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,31.0,0,0,0,2023,17,7,Monday,9
Infobip,0.21778240696903703,0,0,0,0,0,0,0,0,8,0.0,neutro,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,7,1,9,2023,17,3,Friday,13
Salesforce,0.5593244999222352,1,0,1,0,0,0,0,0,6,-296,neutro,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12,0,3,2022,25,12,Sunday,16
Infobip,0.21453736324865566,0,1,1,0,0,0,1,0,6,0.0,neutro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,8,0,6,2023,14,3,Tuesday,14
Infobip,0.1849797448983109,0,1,0,0,0,0,0,0,7,-296,neutro,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,3,2023,16,3,Thursday,18
Infobip,0.08857606986991243,1,1,0,0,0,0,0,0,3,0.0,neutro,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12,0,3,2023,5,7,Wednesday,18
Salesforce,0.17389668683960538,0,1,0,0,0,0,0,0,7,0.0,neutro,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,4.0,12,0,3,2023,19,7,Wednesday,13
Infobip,0.22023113092072497,0,1,0,0,0,0,0,0,8,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,6,0,6,2023,13,4,Thursday,12
Salesforce,0.4653804276448184,0,1,0,0,0,0,0,0,4,0.0,neutro,3.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12,0,6,2023,23,7,Sunday,23
Salesforce,0.2553940495116966,1,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0,0,1,2022,19,10,Wednesday,12
Salesforce,0.2910663183814721,0,0,0,0,0,0,0,0,6,0.0,neutro,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,9.0,0,0,10,2023,20,3,Monday,18
Infobip,0.11675022459211175,1,0,1,0,0,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2023,27,5,Saturday,9
Infobip,0.08878902111647226,1,0,0,0,0,0,0,0,3,0.0,neutro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6,0,6,2023,18,4,Tuesday,18
Infobip,0.4687515414590835,0,0,1,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,10.0,12,0,3,2023,4,5,Thursday,13
Salesforce,0.20070650332200327,0,0,0,0,0,0,0,1,6,0.0,neutro,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,3,9,2023,3,4,Monday,19
Infobip,0.08559671763911032,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,31.0,0,0,0,2023,17,5,Wednesday,12
Salesforce,0.24960248846564892,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,8,0,6,2022,16,11,Wednesday,12
Infobip,0.20504290248983237,0,0,0,0,0,0,0,0,5,0.0,neutro,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0,0,4,2023,17,5,Wednesday,12
Salesforce,0.21230620247035478,1,1,0,0,0,0,0,0,7,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5,0,7,2022,9,11,Wednesday,16
Infobip,0.07963325379288427,1,0,1,0,0,0,0,0,7,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,7,1,9,2023,24,3,Friday,13
Infobip,0.08513173374189488,1,0,0,0,0,0,0,0,5,0.25,neutro,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12,0,3,2023,26,4,Wednesday,19
Infobip,0.09167218734555244,1,1,0,0,0,0,0,0,5,-296,neutro,38.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6,0,6,2023,18,7,Tuesday,13
Infobip,0.09937169671792417,1,1,0,0,0,0,0,0,5,-296,neutro,38.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6,0,6,2023,16,3,Thursday,11
Infobip,0.21794844470093303,0,0,1,0,0,0,0,0,8,0.2023,neutro,0.0,0.0,3.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0,0,12,2023,7,3,Tuesday,11
Salesforce,0.33219876875330834,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,5,2023,9,2,Thursday,16
Infobip,0.09242284245490691,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,31.0,0,0,0,2023,31,5,Wednesday,16
Salesforce,0.31204456966683103,0,0,1,0,0,0,0,0,7,-296,neutro,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0,0,12,2022,22,12,Thursday,13
Infobip,0.09661060376151162,1,1,0,0,0,0,0,0,5,-296,neutro,38.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6,0,6,2023,20,6,Tuesday,16
Salesforce,0.2847071399803518,0,0,0,0,0,0,0,0,4,0.0,neutro,0.0,22.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,11,0,16,2023,24,2,Friday,18
Infobip,0.08343017006071458,1,0,0,0,0,0,0,0,4,0.0,ruim,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,5,2023,13,4,Thursday,14
Salesforce,0.17971439547288012,0,0,0,0,0,0,0,0,5,0.0,neutro,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,2023,8,3,Wednesday,14
Infobip,0.20468257183367575,0,0,0,0,0,0,0,0,5,0.0,neutro,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0,0,4,2023,17,5,Wednesday,12
Infobip,0.20572158428610401,0,0,0,0,0,0,0,0,5,0.0,neutro,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0,0,4,2023,17,5,Wednesday,12
Infobip,0.09722826721584697,1,1,0,0,0,0,0,0,5,-296,neutro,38.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6,0,6,2023,27,6,Tuesday,13
Infobip,0.2167960591133005,0,0,1,0,0,0,0,0,8,0.0,neutro,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,4.0,8.0,12,0,3,2023,17,3,Friday,13
Infobip,0.07451662286528098,1,0,1,0,0,0,0,0,3,0.0,neutro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,5,2023,10,5,Wednesday,19
Infobip,0.09366421808393956,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,31.0,0,0,0,2023,24,5,Wednesday,15
Infobip,0.3109551005666042,0,1,0,0,0,0,0,0,10,0.0,bom,95.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,95.0,95.0,190.0,475.0,0.0,0.0,0.0,190.0,2,4,17,2023,22,2,Wednesday,17
Salesforce,0.3225661618237582,0,0,0,0,0,1,0,0,3,0.0,neutro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,0,3,2023,24,2,Friday,18
