,segmento,n_seg_grupo,n_seg,n_grupo,total,per_grupo_seg,per_grupo_total,diferenca,diferenca_abs,faixa_propensao
3,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending,4271,4271,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
179,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento B avg_vl_total_spending C nr_declared_income,102,102,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2766,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,132,132,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2814,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,375,375,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1032,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite B flag_limite_insuficiente,214,214,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2773,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente D share_of_wallet,77,77,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6767,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,75,75,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4649,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,105,105,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4658,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,57,57,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4635,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente C share_of_wallet,58,58,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4651,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente D share_of_wallet,57,57,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4693,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,75,75,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4636,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente D share_of_wallet,58,58,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4689,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,204,204,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4675,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,134,134,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4663,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,52,52,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
297,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income,536,536,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
298,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending B nr_declared_income,368,368,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
78,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,398,398,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3452,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,64,64,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
12,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending B nr_declared_income,602,602,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4634,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,70,70,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
77,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,493,493,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4629,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,74,74,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2845,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,52,52,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2838,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,331,331,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2837,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,165,165,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2771,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,110,110,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income,2118,2118,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
300,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income,1537,1537,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2788,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,117,117,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2789,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,112,112,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3453,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,72,72,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
293,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income,1227,1227,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
79,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,394,394,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
13227,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,52,52,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2783,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,119,119,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4650,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,70,70,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2819,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,252,252,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
290,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income,492,492,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4055,- A tempo_aprovacao C flag_autonomo dias_atraso D tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,59,59,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4019,- A tempo_aprovacao C flag_autonomo dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,53,53,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3937,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,212,212,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1032,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,488,488,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
565,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending,448,448,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2826,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,64,64,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2833,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,359,359,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3205,- B tempo_aprovacao C flag_autonomo A dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,69,69,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1310,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income,167,167,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4644,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,84,84,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3484,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite B flag_limite_insuficiente,145,145,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
128,- C tempo_aprovacao A flag_autonomo D dias_atraso tempo_relacionamento,142,142,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
13226,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,60,60,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3445,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente,139,139,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1037,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,351,351,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1038,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,210,210,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2820,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,377,377,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet nr_trans_mov_conta,205,205,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1043,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,761,761,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2821,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,142,142,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
289,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,813,813,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3446,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente,201,201,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3925,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,78,78,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1841,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income,56,56,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3821,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income D ganho_limite flag_limite_insuficiente share_of_wallet,61,61,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3693,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income D ganho_limite flag_limite_insuficiente share_of_wallet,62,62,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6620,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,89,89,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
377,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending,1150,1150,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
76,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente D share_of_wallet,56,56,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
175,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income,86,86,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3448,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente,51,51,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3449,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,136,136,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3459,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,123,123,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3458,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,145,145,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3454,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite B flag_limite_insuficiente,123,123,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3465,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,248,248,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
13238,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,148,148,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
57,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending,290,290,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4010,- C tempo_aprovacao A flag_autonomo dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,74,74,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4430,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,66,66,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5245,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,142,142,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
180,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income,59,59,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6495,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,89,89,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
406,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending B nr_declared_income D ganho_limite flag_limite_insuficiente,78,78,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6536,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,151,151,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6525,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,97,97,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3878,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income D ganho_limite flag_limite_insuficiente,114,114,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5595,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,500,500,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6580,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,140,140,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
69,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income C ganho_limite B flag_limite_insuficiente,243,243,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
39851,- C tempo_aprovacao A flag_autonomo dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet nr_trans_mov_conta nr_purchases_online,67,67,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5558,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente,87,87,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income C ganho_limite flag_limite_insuficiente,174,174,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
18,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,1275,1275,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3012,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite,79,79,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
39850,- C tempo_aprovacao A flag_autonomo dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet nr_trans_mov_conta nr_purchases_online,116,116,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6103,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,54,54,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
7,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite B flag_limite_insuficiente,1296,1296,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
260,- A tempo_aprovacao flag_autonomo D dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income,68,68,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
243,- A tempo_aprovacao flag_autonomo D dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income,60,60,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5607,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,76,76,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,1411,1411,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6172,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,53,53,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income C ganho_limite flag_limite_insuficiente,53,53,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
45,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,158,158,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
21,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,77,77,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
31,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,1151,1151,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
