cluster,target,tempo_aprovacao,limite_aprovado,nr_declared_income,flag_autonomo,max_limite,max_qtd_if,avg_utilizado_interno,sum_utilizado_interno,avg_utilizado_mercado,sum_utilizado_mercado,nr_chaves_importantes,nr_antecipacao_fatura,nr_bolso_ativo,nr_trans_mov_conta,nr_purchases_virtual,avg_vl_total_spending,nr_purchases_online,nr_acessos,nr_acessos_lojawill,flag_limite_insuficiente,share_of_wallet,ds_risk_type_1. Sem Informacao,ds_risk_type_2. Alto Risco,ds_risk_type_3. Medio Risco,ds_risk_type_4. Baixo Risco,gender_FEMALE,gender_MALE,ds_region_Centro-Oeste,ds_region_Nordeste,ds_region_Norte,ds_region_Sudeste,ds_region_Sul,flag_limite_aprov,flag_antecip,flag_lojawill
18,0%,"0,666666666666667","1056,66666666667","1233,33666666667","0,333333333333333",1300,"1,33333333333333","1191,57","14854,3533333333","1810,67601495727","21484,3333333333","0,666666666666667",0,0,"11,3333333333333",0,"470,995504680505","11,6666666666667","62,6666666666667",0,"0,666666666666667","0,413952081408486",0,0,"0,666666666666667","0,333333333333333","0,666666666666667","0,333333333333333",0,"0,333333333333333",0,"0,666666666666667",0,"0,666666666666667",0,0
15,0%,3,400,"0,01",0,400,0,"1291,64","12477,34","2874,67708333333",27860,1,0,0,14,0,"227,7",0,82,0,0,"0,316916313902613",0,1,0,0,1,0,0,0,0,1,0,0,0,0
14,0%,"1,66666666666667","1103,33333333333",6500,0,"1236,66666666667","4,66666666666667","5657,33666666667","44638,6366666667","6844,16025641026","85850,3333333333",0,0,0,"31,3333333333333","115,333333333333","1781,04231259968","130,666666666667","273,666666666667","2,33333333333333",1,"0,418123504402105",0,"0,333333333333333","0,333333333333333","0,333333333333333","0,666666666666667","0,333333333333333",0,"0,666666666666667",0,"0,333333333333333",0,"0,666666666666667",0,"0,666666666666667"
13,0%,3,1200,10000,0,1500,4,"2302,54","16117,82","44904,2857142857",314330,2,0,0,14,0,"2605,23666666667",0,132,0,1,"0,0487756887002614",0,0,1,0,0,1,0,1,0,0,0,1,0,0
11,0%,37,2250,"0,01",1,2925,0,"1291,64","12477,34","2874,67708333333",27860,1,0,0,14,0,"1129,345",11,82,0,0,"0,316916313902613",0,0,0,1,1,0,0,0,0,0,1,1,0,0
10,0%,"5,5",875,"0,01",0,3600,8,"4468,88","71502,04","9111,875",145790,"1,5",0,0,60,0,"1473,47728205128",190,82,0,1,"0,173133423124464","0,5",0,"0,5",0,1,0,0,1,0,0,0,1,0,0
9,0%,"2,5","1533,33333333333","3473,33333333333","0,333333333333333",2950,"10,5","1508,33166666667","16551,0483333333","20115,4538194444","347406,833333333","0,5",0,0,"8,33333333333333","4,16666666666667","665,732964550265","7,33333333333333","53,1666666666667",0,"0,833333333333333","0,229124298291933",0,0,"0,5","0,5","0,5","0,5","0,5","0,166666666666667",0,"0,166666666666667","0,166666666666667","0,833333333333333",0,0
8,0%,"1,5","1472,5","1612,5",0,"1697,5",2,"1431,285","13516,4225","2612,68854166667","23886,5",1,0,0,"9,75","2,5","605,221061507937","10,25","50,75",1,"0,5","0,329315519582962",0,"0,25","0,25","0,5",1,0,0,"0,5","0,25","0,25",0,"0,75",0,"0,5"
7,0%,3,2000,2000,0,2400,4,"1569,93","17269,2","1552,27272727273",17075,1,0,0,26,0,"889,126363636364",1,113,0,1,"0,502827260498134",0,0,0,1,0,1,0,0,0,1,0,1,0,0
5,0%,3,360,2000,1,500,4,"2360,08","28320,88","2330,66666666667",27968,4,0,0,112,0,"740,444705882353",48,916,12,1,"0,503134544513943",0,0,1,0,1,0,0,1,0,0,0,0,0,1
4,0%,7,950,"0,01",0,21200,7,"2371,02","37936,24","5669,75",90716,0,2,0,8,0,"1210,43481481482",49,82,0,0,"0,294874306113908",1,0,0,0,1,0,0,0,0,1,0,1,1,0
2,0%,0,500,500,1,600,3,"156,04","2028,58","1480,92307692308",19252,0,0,1,14,0,"296,432222222222",6,187,2,1,"0,0953254093638425",0,0,0,1,1,0,0,0,0,1,0,0,0,1
1,0%,2,500,1000,0,2000,3,"1863,48","20498,36","1745,09090909091",19196,1,0,0,14,0,"1314,90181818182",8,572,4,1,"0,516404849454683",0,0,0,1,0,1,0,1,0,0,0,0,0,1
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
